<1975,1981,1985,1987,1988,1994,1996,1997,1998,2001,2006,2007,2008,2009,2010,2011,2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,codigo_ibge,municipio_nome,populacao_2022,total_casos_periodo,taxa_por_10k_hab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,260820,JOAQUIM NABUCO,13269.0,6,4.521817770743839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,260825,JUCATI,11517.0,2,1.7365633411478685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260830,JUPI,15329.0,1,0.6523582751647204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,260840,JUREMA,13648.0,1,0.7327080890973036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,260845,LAGOA DO CARRO,17981.0,1,0.5561425949613481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,260850,LAGOA DE ITAENGA,19003.0,2,1.0524654001999685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,2,17,0,260860,LAGOA DO OURO,11933.0,34,28.492415989273447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,7,0,0,2,2,1,260875,LAGOA GRANDE,24088.0,26,10.793756227167055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,2,5,0,0,1,260880,LAJEDO,39582.0,20,5.052801778586225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,3,1,57,8,5,33,7,260890,LIMOEIRO,56510.0,114,20.17342063351619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,0,2,10,22,33,6,260900,MACAPARANA,23879.0,79,33.083462456551786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,260910,MACHADOS,11333.0,4,3.52951557398747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,1,1,0,260915,MANARI,23763.0,16,6.733156587972899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,1,0,0,0,260920,MARAIAL,9359.0,9,9.61641200983011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,1,26,0,0,0,260930,MIRANDIBA,14166.0,38,26.824791754906116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,17,71,18,145,0,260940,MORENO,55292.0,258,46.66136149895102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,2,0,1,1,1,0,260950,NAZARE DA MATA,30648.0,11,3.5891412163925867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,6,8,52,90,23,31,34,15,260960,OLINDA,349976.0,279,7.971975221158022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,14,0,0,0,260970,OROBO,21808.0,25,11.463683052090976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,260980,OROCO,13613.0,6,4.407551605083376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,39,0,0,260990,OURICURI,65245.0,135,20.69124070810024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,2,2,3,2,2,7,2,261000,PALMARES,54584.0,39,7.144950901363037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,261020,PANELAS,22991.0,25,10.87382019050933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,261030,PARANATAMA,12199.0,13,10.65661119763915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,261040,PARNAMIRIM,18612.0,4,2.149151085321298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,5,1,261050,PASSIRA,28340.0,11,3.8814396612561755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,22,2,220,29,3,13,15,261060,PAUDALHO,56665.0,295,52.06035471631519
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,32,27,21,83,20,56,20,17,261070,PAULISTA,342167.0,271,7.920109186449892
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,5,8,0,261080,PEDRA,22795.0,52,22.812020179864007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,4,3,2,16,4,2,3,261090,PESQUEIRA,62722.0,42,6.696215044163132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261100,PETROLANDIA,34161.0,1,0.2927314774157665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28,5,22,254,361,84,304,31,59,18,261110,PETROLINA,386791.0,1150,29.731818992685973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,261120,POCAO,10500.0,1,0.9523809523809524
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,261130,POMBOS,27552.0,8,2.9036004645760745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,261140,PRIMAVERA,13838.0,6,4.335886688827865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,261150,QUIPAPA,17928.0,2,1.1155734047300312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,261153,QUIXABA,6554.0,3,4.5773573390296
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,12,558,140,116,215,251,643,212,192,494,386,261160,RECIFE,1488920.0,2833,19.027214356714936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11,2,1,1,261170,RIACHO DAS ALMAS,20639.0,17,8.236833179902128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,261180,RIBEIRAO,33507.0,2,0.5968902020473333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,51,21,7,68,176,261190,RIO FORMOSO,20009.0,152,75.96581538307763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,261200,SAIRE,10887.0,3,2.7555800496004412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,261210,SALGADINHO,5727.0,3,5.238344683080147
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,64,18,2,58,0,6,7,261220,SALGUEIRO,62372.0,174,27.89713332905791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,261230,SALOA,13836.0,3,2.168256721595837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,1,10,3,12,0,261240,SANHARO,18624.0,67,35.97508591065292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,1,0,0,261245,SANTA CRUZ,13841.0,17,12.282349541218121
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,261247,SANTA CRUZ DA BAIXA VERDE,11567.0,1,0.864528399757932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,13,29,9,27,7,261250,SANTA CRUZ DO CAPIBARIBE,98254.0,98,9.974148635170069
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,261255,SANTA FILOMENA,12106.0,2,1.6520733520568311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,261260,SANTA MARIA DA BOA VISTA,40578.0,1,0.2464389570703337
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,261270,SANTA MARIA DO CAMBUCA,14013.0,1,0.7136230642974382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,261280,SANTA TEREZINHA,10244.0,4,3.904724716907458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,261290,SAO BENEDITO DO SUL,13113.0,1,0.7626019980172348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,1,1,261300,SAO BENTO DO UNA,49449.0,7,1.4155999110194342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,10,6,55,50,261310,SAO CAITANO,37126.0,81,21.817594138878412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,11,0,0,0,2,77,2,261320,SAO JOAO,23837.0,95,39.854008474220755
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,8,0,1,2,0,1,1,261330,SAO JOAQUIM DO MONTE,20037.0,19,9.482457453710635
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,261340,SAO JOSE DA COROA GRANDE,18825.0,4,2.1248339973439574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,1,12,0,0,0,261350,SAO JOSE DO BELMONTE,34843.0,21,6.027035559509802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,261360,SAO JOSE DO EGITO,31004.0,6,1.9352341633337633
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,1,4,1,2,13,8,261370,SAO LOURENCO DA MATA,111249.0,35,3.1460956952422046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,42,0,0,0,11,17,0,261380,SAO VICENTE FERRER,16677.0,75,44.97211728728188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,5,11,81,4,6,5,261390,SERRA TALHADA,92228.0,148,16.047187405126426
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,206,0,8,6,261400,SERRITA,18207.0,220,120.83264678420387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,11,5,19,8,14,2,261410,SERTANIA,32811.0,96,29.258480387674865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,38,1,0,9,5,261420,SIRINHAEM,37596.0,62,16.491116076178315
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,3,0,0,0,261430,MOREILANDIA,10540.0,10,9.487666034155598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,1,1,0,1,0,261450,SURUBIM,64120.0,10,1.5595757953836555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7,0,2,0,261460,TABIRA,27681.0,13,4.6963621256457495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,261470,TACAIMBO,13738.0,1,0.7279079924297569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,261480,TACARATU,23902.0,11,4.602125345159401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,1,0,261485,TAMANDARE,23561.0,12,5.093162429438479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,261500,TAQUARITINGA DO NORTE,24736.0,3,1.2128072445019404
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,261510,TEREZINHA,6513.0,7,10.747735298633502
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,7,3,31,1,3,0,261520,TERRA NOVA,8920.0,52,58.29596412556054
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,7,46,3,63,188,24,312,25,261530,TIMBAUBA,46147.0,694,150.38897436453075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,261540,TORITAMA,41137.0,3,0.7292704864234144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,0,1,19,0,0,2,261560,TRINDADE,30321.0,29,9.564328353286502
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,261570,TRIUNFO,14705.0,3,2.0401224073444406
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,8,7,6,2,0,261580,TUPANATINGA,26937.0,32,11.879570850503026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,261590,TUPARETAMA,8005.0,2,2.4984384759525295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,261600,VENTUROSA,17251.0,3,1.739029621471219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,26,4,10,2,261610,VERDEJANTE,9169.0,50,54.53157378121932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,261618,VERTENTE DO LERIO,7558.0,2,2.646202699126753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,2,0,0,0,0,0,261620,VERTENTES,21959.0,24,10.92945944715151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,22,2,1,0,1,0,1,261630,VICENCIA,26359.0,31,11.760688948746159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,38,14,107,19,16,18,11,261640,VITORIA DE SANTO ANTAO,134084.0,253,18.868768831478775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,261650,XEXEU,11611.0,5,4.306261303935923
